campaign,url,timestamp,contentRelevance,timeRelevance,vote,comment
"sarrazin","http://m.spiegel.de/kultur/gesellschaft/a-816536.html",2012-02-22T16:21:55,0.136887,0.040676,HighlyRelevant,""
"sarrazin","http://www.medienanalyse-international.de:80/index1.html",2009-08-15T02:02:41,0.082772,0.000000,NotRelevant,""
"sarrazin","http://www.frag-christel.de/helmstadt/",2012-11-27T23:31:48,0.011421,0.004662,NotRelevant,""
"sarrazin","http://www.welt.de:80/politik/deutschland/article9455640/De-Maiziere-dringt-auf-Islam-Unterricht-an-Schulen.html",2010-10-10T12:37:29,0.118200,1.000000,HighlyRelevant,""
"sarrazin","http://www.welt.de:80/politik/deutschland/article12055509/Sarrazin-wettert-gegen-die-Berliner-Sippenhaft.html",2011-01-12T01:37:46,0.111516,0.918771,HighlyRelevant,""
"sarrazin","http://www.spiegel.de/politik/ausland/a-795268.html",2011-12-07T19:31:49,0.094822,0.095583,HighlyRelevant,""
"sarrazin","http://www.hessler-schreib.de:80/images/fileadmin/images/typo3temp/pics/fileadmin/images/fileadmin/css/typo3temp/fileadmin/images/fileadmin/images/fileadmin/images/typo3temp/pics/f1610354c1.jpg",2007-03-15T05:11:25,0.015570,0.000000,NotRelevant,""
"sarrazin","http://www.ro7.de:80/index/Restaurants/Grillgerichte.htm",2005-10-27T08:29:20,0.037673,0.000000,NotRelevant,""
"sarrazin","http://www.zeit.de/2010/35/Sarrazin?commentstart=105",2012-03-20T22:33:45,0.152580,1.000000,HighlyRelevant,""
"sarrazin","http://bildargentur.adulthaus.de:80/minou.html",2004-07-24T09:46:28,0.065591,0.000000,Junk,""
"sarrazin","http://www.kinderaerzteimnetz.de/bvkj/aktuelles1/index.php3?o=ostart%20DESC&cur=0&w=%28aktuelles1.ostart%3C1193151452%20AND%20aktuelles1.ostart%2Baktuelles1.otime%3E1193151452%29%20&og=rubrik&archiv=1&ps_lo=2230&nodeid=26",2007-10-25T16:29:32,0.023688,0.000000,Unknown,""
"sarrazin","http://www.zeit.de:80/politik/ausland/2011-03/iran-opposition-proteste",2011-05-06T20:17:40,0.069625,0.634831,NotRelevant,""
"sarrazin","http://www.sueddeutsche.de:80/politik/debatte-um-thilo-sarrazin-feigheit-vor-dem-wort-1.996129-2",2011-10-07T16:15:34,0.152927,1.000000,HighlyRelevant,""
"sarrazin","http://handy-pack.highlight-studio.de:80/free-sex-picture.html",2004-05-28T08:24:41,0.084825,0.000000,Unknown,""
"sarrazin","http://www.pnn.de/brandenburg-berlin/373800/",2011-08-26T03:18:35,0.054196,0.734867,NotRelevant,""
"sarrazin","http://www.zeit.de/2010/36/Intelligenz-Sarrazin?red_suggested=true",2013-06-05T07:54:43,0.134675,1.000000,HighlyRelevant,""
"sarrazin","http://info.kopp-verlag.de/hintergruende/deutschland/udo-ulfkotte/arme-deutsche-wie-zuwanderer-das-maximum-herauspressen.html",2011-08-08T23:51:29,0.129618,1.000000,HighlyRelevant,""
"sarrazin","http://www.gew-unterfranken.de:80/presse/ME010410.htm",2005-05-03T17:13:12,0.140750,0.000000,Relevant,""
"sarrazin","http://www.bmbf.de:80/press/3105.php",2011-08-10T04:43:33,0.034180,0.314326,NotRelevant,""
"sarrazin","http://www.rn-wissen.de:80/index.php/Schwingquarz",2010-03-28T22:00:36,0.019993,0.000000,NotRelevant,""
"sarrazin","http://files.os-community.de:80/user/younggirly",2008-07-04T00:59:45,0.017544,0.000000,NotRelevant,""
"sarrazin","http://software-checker.de:80/Access2.html",2001-06-03T13:49:22,0.007337,0.000000,NotRelevant,""
"sarrazin","http://johanneshampel.online.de:80/author/admin/",2010-09-09T00:48:26,0.158509,1.000000,Relevant,""
