campaign,url,timestamp,contentRelevance,timeRelevance,vote,comment
"worldcup2014","http://www.xocca.de:80/fussball/weltrangliste/nation.php?CODE=ARG&PHPSESSID=ae1e6194affd663550d85f8089284b09",2005-12-19T12:10:14,0.140542,0.000000,NotRelevant,""
"worldcup2014","http://strawberrykiss.over-blog.de:80/photo-1708363-index_jpeg.html",2010-10-20T08:55:22,0.004894,0.000000,Unknown,""
"worldcup2014","http://www.news.de:80/nachrichten/Brasilien/",2010-11-18T04:10:56,0.126039,0.000000,Relevant,""
"worldcup2014","http://www.fussballwmblog.de:80/ecuador/",2012-06-22T23:36:35,0.136708,0.000000,,""
"worldcup2014","http://www.spiele-dom.de:80/pla_jstation2_spiele.htm",2004-11-25T14:41:33,0.088400,0.000000,Junk,""
"worldcup2014","http://www.bpb.de:80/popup/popup_quellentext.html?guid=2WVUBI",2011-09-08T07:56:19,0.082597,0.000000,NotRelevant,""
"worldcup2014","http://www.weser-blog.de:80/",2008-07-16T08:03:25,0.085026,0.000000,NotRelevant,""
"worldcup2014","http://highlandercup.de:80/2004/qtorkonten.htm",2004-11-11T07:37:06,0.003611,0.000000,NotRelevant,""
"worldcup2014","http://www.dha-online.de:80/html/pm/inhalt_aktuell_19102001.shtml",2002-09-02T01:51:23,0.191333,0.000000,,""
"worldcup2014","http://hockeytown.de:80/news.htm",2001-11-05T13:31:20,0.116044,0.000000,NotRelevant,""
"worldcup2014","http://deutsche-wirtschafts-nachrichten.de/thema/obdachlose/",2012-10-11T00:39:26,0.048472,0.000880,NotRelevant,""
"worldcup2014","http://www.goalball.de:80/de/newsletter.php?id=29&aktion=anzeigen",2005-01-21T20:58:47,0.171243,0.000000,NotRelevant,""
"worldcup2014","http://www.derwesten.de:80/sport/lokalsport/castrop-rauxel/tb-unterliegt-in-muenster-id7083362.html",2012-09-13T02:11:19,0.063844,0.000637,NotRelevant,""
"worldcup2014","http://wm2010.kukksi.de/2010/07/11/kukksi-wm-ticker-finale-niederlande-spanien-11/",2011-07-12T11:38:51,0.206115,0.000000,NotRelevant,""
"worldcup2014","http://www.esport.de:80/wiki/ESport_Bundesliga",2008-10-15T04:37:33,0.109414,0.000000,NotRelevant,""
"worldcup2014","http://www.cgnetwork.de:80/forum/archive/index.php/t-81242.html",2007-06-02T15:25:05,0.161744,0.000000,NotRelevant,""
"worldcup2014","http://www.philips-azalis-238.de:80/580m-dvd-philips.html",2003-12-13T01:14:02,0.021706,0.000000,NotRelevant,""
"worldcup2014","http://www.turkishpress.de/taxonomy/term/196/all?page=2",2012-08-16T01:03:04,0.038474,0.000462,NotRelevant,""
"worldcup2014","http://www.spiegel.de:80/politik/deutschland/0,1518,druck-342370,00.html",2005-02-26T08:16:40,0.050178,0.000000,NotRelevant,""
"worldcup2014","http://protectors.zdf.de:80/ZDFsport/inhalt/14/0,5676,8282318,00.html",2011-07-22T09:17:53,0.110032,0.000005,Unknown,""
"worldcup2014","http://fussball-wm-infos.de:80/blog/category/deutsche-nationalmannschaft/",2010-07-07T10:06:58,0.200629,0.000000,,""
"worldcup2014","http://www.sv-yellow-press.de:80/sitemap-sv-mutscheid",2012-02-12T20:29:39,0.091396,0.000054,NotRelevant,""
"worldcup2014","http://fussball-berichte.de/fussball_nachrichten_details6435.htm",2010-11-22T20:00:09,0.146309,0.000000,NotRelevant,""
"worldcup2014","http://www.taz.de:80/1/berlin/artikel/1/engel-bedeutet-im-tuerkischen-hindernis/",2010-07-25T16:56:44,0.076827,0.000000,NotRelevant,""
"worldcup2014","http://www.spiegel.de/sport/sonst/handball-wm-deutschland-besiegt-montenegro-a-878037.html",2013-07-03T05:27:46,0.147637,0.002726,NotRelevant,""
"worldcup2014","http://www.gemeinde-burkau.de:80/netprodukt/web/html/burkau/home.php?SID=28&MID=1_4_9",2007-09-02T16:30:21,0.002443,0.000000,NotRelevant,""
"worldcup2014","http://www.dessy.de:80/Messen/messen.html",2004-04-13T16:09:45,0.013029,0.000000,NotRelevant,""
"worldcup2014","http://forum.00de.de:80/archive/sport-und-fitness/deutschland-polen-t-32203.html",2007-08-22T10:23:26,0.152613,0.000000,,""
"worldcup2014","http://sport.msn.de:80/news/basketball/startseite/artikel/378368/",2008-06-13T03:29:16,0.072703,0.000000,NotRelevant,""
"worldcup2014","http://www.hallowm.de:80/historie/schweden_1958/index.php",2006-12-06T00:35:26,0.166126,0.000000,Unknown,""
"worldcup2014","http://www.fussballsuche.de:80/de/Vereine/Argentinien/",2003-07-17T04:26:51,0.092636,0.000000,NotRelevant,""
