campaign,url,timestamp,contentRelevance,timeRelevance,vote,comment
"election2009","http://fotoservice.web.de:80/contact.php",2010-11-14T09:06:49,0.010229,0.000073,NotRelevant,""
"election2009","http://womblog.de:80/2009/04/29/auch-kommunen-duerfen-fair-sein/",2009-05-04T19:26:24,0.121530,0.559074,NotRelevant,"politics in 2009"
"election2009","http://web2.cylex.de:80/firma-home/dr-med--andreas-hellmann-2250388.html",2011-08-05T17:26:43,0.020693,0.000000,NotRelevant,""
"election2009","http://www.mythosbayern.de:80/",2009-06-29T08:55:49,0.105403,0.708348,NotRelevant,""
"election2009","http://wahl.de/themen/volles",2011-10-18T01:27:36,0.136888,0.000000,NotRelevant,""
"election2009","http://www.bunte-suche.de:80/infos/Liebe-Partnerschaft-Flirt/Erotische-Geschichten/seite_0.html",2008-01-24T03:29:31,0.012816,0.094801,NotRelevant,""
"election2009","http://www.mister-wong.de:80/tags/lindner/",2009-07-20T18:14:53,0.027057,0.769159,NotRelevant,""
"election2009","http://www.immobilienscout24.de:80/immobiliensuche/hessen/odenwaldkreis.htm",2008-11-02T08:38:22,0.023164,0.282134,NotRelevant,""
"election2009","http://www.lr-online.de/kultur/lifestyle_mode/datum.=17-11-2012/",2013-04-02T20:04:26,0.034308,0.000000,NotRelevant,""
"election2009","http://daoc.4players.de:80/showcontent.php?file=special.html",2003-03-08T10:08:16,0.035417,0.000099,NotRelevant,""
"election2009","http://www.tvmovie.de:80/TV_nach_Sendern.22.0.html?&senderid%5B0%5D=233&date=2008-09-11",2008-09-11T16:20:42,0.036391,0.230579,NotRelevant,""
"election2009","http://www.spdfraktion.de/cnt/rs/rs_dok/0,,20716,00.html",2005-09-06T02:19:30,0.085791,0.000122,NotRelevant,""
"election2009","http://www.bundeswahlleiter.de:80/de/bundestagswahlen/BTW_BUND_09/ergebnisse/wahlkreisergebnisse/l08/wk281/",2011-03-05T08:24:36,0.154919,0.000006,HighlyRelevant,""
"election2009","http://www.vzb.de:80/UNIQ117369202603128/link299442A.html",2007-03-12T09:33:55,0.059207,0.027888,Unknown,"page is not displayed"
"election2009","http://www.abgeordnetenwatch.de/abgeordnete-924-0----nO.html",2013-09-22T03:31:09,0.145926,0.000000,Relevant,""
"election2009","http://www.stern.de:80/wahl-2009/bundestagswahl/2-nach-wahl-tickernach-wahl-ticker-deutsche-nehmen-steuerversprechen-nicht-ernst-1511262.html",2009-12-03T16:06:51,0.157844,1.000000,NotRelevant,""
"election2009","http://www.stern.de:80/wahl-2009/bundestagswahl/2-nach-wahl-tickernach-wahl-ticker-deutsche-nehmen-steuerversprechen-nicht-ernst-1511262.html",2009-12-03T16:06:51,0.157844,1.000000,NotRelevant,""
"election2009","http://www.stern.de:80/wahl-2009/bundestagswahl/2-nach-wahl-tickernach-wahl-ticker-deutsche-nehmen-steuerversprechen-nicht-ernst-1511262.html",2009-12-03T16:06:51,0.157844,1.000000,NotRelevant,""
"election2009","http://www.ngo-online.de:80/2007/02/22/zustandigkeit-an-bund/",2010-08-15T13:04:42,0.128140,0.025976,Unknown,"page is not displayed"
"election2009","http://www.wen-waehlen.de/btw09/kandidaten/peter-marx_14584.html",2012-06-09T08:08:09,0.084075,0.000000,HighlyRelevant,""
"election2009","http://www.parteien-news.de:80/modules.php?op=modload&name=FAQ&file=index",2012-03-07T02:58:56,0.106560,0.000000,NotRelevant,""
