campaign,url,timestamp,contentRelevance,timeRelevance,vote,comment
"solympics2012","http://www.baggies.de:80/",2010-11-24T17:07:13,0.126233,0.000018,Unknown,"page is not displayed"
"solympics2012","http://www.fujairah-vae.de:80/guest-alt1.htm",2006-05-05T16:23:12,0.066218,0.000000,NotRelevant,""
"solympics2012","http://hsozkult.geschichte.hu-berlin.de/rezensionen/type=rezbuecher&count=372&recno=17&sort=datum&order=down&geschichte=75&id=9729",2007-08-13T19:09:17,0.048844,0.000000,NotRelevant,""
"solympics2012","http://www.polo-motorrad.de:80/group/1038/product/282788/Produktzoom.450.0.html?dmc_mb3_product_pi1",2008-07-03T19:47:07,0.001682,0.000000,NotRelevant,""
"solympics2012","http://newsowl.de/Die-Rolle-von-Geistlichen-in-den-Hexenprozessen-117481.html",2012-09-23T14:18:19,0.083148,0.168238,NotRelevant,""
"solympics2012","http://www.eishockey-magazin.de/serienruckstand-gegen-rosenheim/archives/13009",2011-07-02T12:45:17,0.050716,0.015919,NotRelevant,""
"solympics2012","http://learnunited.de:80/p/referate/02/4197.htm",2005-02-18T18:00:23,0.088559,0.000000,NotRelevant,""
"solympics2012","http://www.matthiaskuentzel.de:80/contents/der-zweite-fall-der-mauer",2006-04-25T19:44:29,0.084530,0.000000,NotRelevant,""
"solympics2012","http://www.amazon.de:80/Born-U-S-Bruce-Springsteen/dp/B00008Z5G9",2011-03-14T22:42:22,0.003964,0.004486,Unknown,"page is not displayed"
"solympics2012","http://www.bgland24.de:80/schoeau-am-koenigssee/schoenau-koenigssee-wieder-befahrbar-vorderbrandstrasse-2448895.html",2012-08-08T04:09:34,0.046770,1.000000,NotRelevant,""
"solympics2012","http://www.dosb.de/fr/olympia/olympische-news/detail/news/vision_gold_kugelstossen_goalball/",2013-01-04T01:05:29,0.097330,0.233258,HighlyRelevant,""
"solympics2012","http://www.dosb.de/index.php?id=8136&L=0&type=player",2012-07-29T19:09:57,0.103751,1.000000,Relevant,""
"solympics2012","http://www.stern.de:80/sport/fussball-em/em-2012/ruecktritt-als-bondscoach-van-marwijk-ueberrascht-oranje-stars-1847139-video.html",2012-07-11T14:17:25,0.142925,0.880666,NotRelevant,""
"solympics2012","http://www.kammerjaeger.de:80/wwwboard/messages/4169.html",2004-01-07T17:21:49,0.020839,0.000000,NotRelevant,""
"solympics2012","http://www.sportal.de:80/dreierkette/top-und-flop/11.09.2012,London-2012-Abschluss,steve-evans-kassiert-sechs-spiele-sperre",2012-09-15T10:54:16,0.136423,0.262689,HighlyRelevant,""
"solympics2012","http://boerse.1und1.de:80/news/news_detail.asp?nr=527218",2007-05-23T00:13:21,0.055071,0.000000,NotRelevant,""
"solympics2012","http://www.hc-sachsen.de:80/berichte/h_berichte_2004_01.html",2004-07-15T06:43:18,0.116898,0.000000,NotRelevant,""
"solympics2012","http://badminton-zeulenroda.de/allgemeines.htm",2013-08-13T23:00:34,0.118151,0.000000,NotRelevant,""
"solympics2012","http://www.jugendtheaterclub.de:80/aboutus.htm",2002-10-06T22:31:41,0.060372,0.000000,NotRelevant,""
"solympics2012","http://info.kopp-verlag.de:80/hintergruende/deutschland/redaktion/weltkrieg-wie-westliche-maechte-und-medien-in-russland-die-naechste-revolution-inszenieren.html;jsessionid=02F18C96E56B4E9F7F6FC81B31B12EDA",2012-02-07T19:21:57,0.062824,0.122145,NotRelevant,""
"solympics2012","http://olympia.de:80/kunstler-beeindrucken-das-publikum-vor-den-taekwondo-viertelfinals-in-der-gewichtsklasse-bis-58-kilogramm-mit-einer-showeinlage-foto-ian-langsdon/",2012-08-26T19:48:25,0.150825,0.525378,HighlyRelevant,""
"solympics2012","http://www.dosb.de/index.php?id=13250&L=2&MP=8711-9777",2012-05-25T16:07:35,0.148945,0.675175,HighlyRelevant,""
