campaign,url,timestamp,contentRelevance,timeRelevance,vote,comment
"pope2005","http://www.militaerseelsorge.bundeswehr.de:80/portal/a/kmba/kcxml/04_Sj9SPykssy0xPLMnMz0vM0Y_QjzKLN3KPNzQJCgBJQjnmfvqRCPGglFR9X4_83FR9b_0A_YLciHJHR0VFAB4tyH4!/delta/base64xml/L2dJQSEvUUt3QS80SVVFLzZfMkdfMTRURQ!!?",2010-04-25T00:41:11,0.067989,0.000000,NotRelevant,""
"pope2005","http://anastasius_ii.exsugo.de:80/",2004-09-14T18:54:27,0.136631,0.000000,NotRelevant,""
"pope2005","http://www.chip.de:80/news_stories/news_stories_224945.html",2002-05-25T04:46,0.004121,0.000000,NotRelevant,""
"pope2005","http://www.theologe.de:80/theologe16.htm",2008-08-01T13:44:39,0.163298,0.096947,Relevant,""
"pope2005","http://www.egadgets.de:80/main/neuigkeiten/2002_08_12_news/print",2003-07-09T00:58:39,0.028256,0.000000,NotRelevant,""
"pope2005","http://fotocommunity.de:80/pc/account/myprofile/2391",2004-05-05T09:25:58,0.016080,0.000000,NotRelevant,""
"pope2005","http://www.nostradamus-dimde.de:80/papstausmailand.htm",2009-02-12T03:19:49,0.194254,0.000000,NotRelevant,""
"pope2005","http://blog.kath.de:80/religionundmedien/",2006-08-21T02:11:52,0.107079,0.000047,NotRelevant,""
"pope2005","http://sixtus_v.exsugo.de:80/",2004-09-18T15:11:20,0.165186,0.000000,NotRelevant,""
"pope2005","http://morgenpost.berlin1.de:80/content/2004/10/03/politik/707327.html",2005-04-19T11:17:46,0.077410,0.000000,NotRelevant,""
"pope2005","http://castroprauxel.de/StartseiteDruckansicht.asp",2013-09-07T01:35:15,0.030130,0.000000,NotRelevant,""
"pope2005","http://www.nocol.de:80/wiki-Otto_III._(HRR).html",2006-03-04T21:31:04,0.104312,0.000630,NotRelevant,""
"pope2005","http://www.missio-aachen.de/funktionen/printpage.asp?Page=%2Fmenschen%2Dkulturen%2Flaender%2Fasien%2Fphilippinen%2Fdefault%2Easp",2007-10-21T19:19:27,0.102720,0.000000,NotRelevant,""
"pope2005","http://www.welt.de:80/data/2005/04/06/630885.html?prx=1",2005-09-25T14:22:24,0.208869,1.000000,HighlyRelevant,""
"pope2005","http://www.progress.krankenhaus-maria-hilf.de:80/wir-ueber-uns/orden",2010-08-16T04:45:55,0.054881,0.000000,NotRelevant,""
"pope2005","http://generalkongregation.questle.de:80/Trauerzeit",2005-05-19T21:38:18,0.143471,1.000000,Relevant,""
"pope2005","http://daswillichwissen.de:80/Eugen_IV.",2005-01-16T22:50:03,0.183553,0.000000,NotRelevant,""
"pope2005","http://www.florianruh.de:80/menu.html",2002-08-15T03:16:20,0.000000,0.000000,Unknown,"page not loaded"
"pope2005","http://home.t-online.de:80/home/goisser/19341945.htm",2001-08-09T15:08:40,0.079504,0.000000,NotRelevant,""
"pope2005","http://www.zeit.de/gesellschaft/zeitgeschehen/2010-03/garching-kirche-missbrauch/komplettansicht",2012-02-19T22:48:54,0.104158,0.000000,NotRelevant,""
"pope2005","http://www.kaththeol.uni-muenchen.de:80/level1/aktuelles.html",2006-01-07T23:34:15,0.134239,0.004699,NotRelevant,""
"pope2005","http://www.vaticanhistory.de:80/bio_g_l/Biographien/J/Johannes_Paul_I_/johannes_paul_i_.html",2003-04-26T17:29:15,0.131033,0.000000,NotRelevant,""
"pope2005","http://www.spiegel.de/panorama/0,1518,druck-352308,00.html",2007-06-28T10:58:14,0.203670,1.023374,Relevant,""
