campaign,url,timestamp,contentRelevance,timeRelevance,vote,comment
"election2005","http://www.berlin.spd.de:80/servlet/PB/menu/1019032_eprj-print/index.html?project=SPD-Berlin",2002-11-07T07:17:55,0.158881,0.017811,HighlyRelevant,""
"election2005","http://www.ad-hoc-news.de:80/CorporateNews//11701571/DGAP-News-trading-house.net-AG-Turnaround-geschafft!",2007-05-12T15:01:17,0.060519,0.000001,NotRelevant,""
"election2005","http://www.tagesschau.de:80/wahl/koepfe/portraetmerkel100.html",2009-08-21T17:58:19,0.141962,0.000000,Relevant,""
"election2005","http://www.nordsee-club24.de:80/blog/tag/nordseekueste",2012-08-29T15:11:24,0.019455,0.000000,NotRelevant,""
"election2005","http://www.kressl.de:80/text/berlin/sonstigepolitik.php",2006-07-20T09:07:08,0.174415,0.039373,NotRelevant,""
"election2005","http://www.presseportal.de/pm/47069/_gat._anonymizeIp",2013-03-17T23:19:38,0.087549,0.000000,NotRelevant,""
"election2005","http://www.schweppy.de:80/content.php?",2008-04-11T04:02:56,0.004618,0.000000,Unknown,""
"election2005","http://www.rechtliches.de:80/winkelschreiber/archiv/Neuwahl-Bundestag-1.html",2005-11-06T01:01:04,0.175336,0.632391,HighlyRelevant,""
"election2005","http://www.linksfraktion.de/nachricht.php?artikel=1447464685",2007-10-08T23:01:26,0.118428,0.000028,NotRelevant,""
"election2005","http://www.bodo-roggan.internet-kaufmann.de:80/d/linux/32bit.htm",2002-07-24T08:51:11,0.042637,0.001304,NotRelevant,""
"election2005","http://wahl.de/themen/grundsatzantrag",2011-12-02T15:49:41,0.131546,0.000000,NotRelevant,""
"election2005","http://www.jf-archiv.de:80/archiv03/253yy15.htm",2004-01-27T06:00:48,0.187718,0.041235,HighlyRelevant,""
"election2005","http://www.jf-archiv.de:80/archiv03/253yy15.htm",2004-01-27T06:00:48,0.187718,0.041235,NotRelevant,""
"election2005","http://www.jf-archiv.de:80/archiv03/253yy15.htm",2004-01-27T06:00:48,0.187718,0.041235,NotRelevant,""
"election2005","http://boards.topware.de:80/archive/index.php/t-12683.html",2007-08-18T01:02:01,0.040678,0.001469,NotRelevant,""
"election2005","http://www.lautgeben.de:80/category/parteien/csu/",2005-12-19T01:04:53,0.165849,0.121900,Unknown,""
"election2005","http://bsmparty.de/news/8/sport",2012-02-20T13:47:54,0.026020,0.000000,NotRelevant,""
"election2005","http://www.wolfgang-gerhardt.de/portal.presse.php?id=942&suche=Gerhardt,%20Dr.%20Wolfgang&PHPSESSID=f17f6df21c3a13a560c89c114c498a69&printversion=1&PHPSESSID=f17f6df21c3a13a560c89c114c498a69",2005-09-05T16:50:49,0.118898,0.035077,HighlyRelevant,""
"election2005","http://sozialisten.de/politik/publikationen/pressedienst/view_html?zid=25925&bs=1&n=18",2005-09-27T21:15:42,0.131991,0.418832,NotRelevant,""
"election2005","http://www.stern.de:80/wahl-2009/bundestagswahl/2-nach-wahl-tickernach-wahl-ticker-deutsche-nehmen-steuerversprechen-nicht-ernst-1511262.html",2009-12-03T16:06:51,0.145545,0.000000,,""
"election2005","http://www.kwick.de:80/PerFecT_QuEeN/medien/medium/7082028/77936297",2009-09-26T06:56:19,0.001651,0.000000,NotRelevant,""
"election2005","http://www.lafontaines-linke.de/2011/12/zug-des-zeitgeistes/",2013-06-27T06:14:58,0.087273,0.000000,Junk,""
"election2005","http://www.aktiv-online.de/nachrichten/detailseite/news/wie-krass-ist-das-denn",2012-10-14T09:28:32,0.056589,0.000000,NotRelevant,""
"election2005","http://www.politik-digital.de:80/netzpolitik/weboffensive/",2001-11-08T05:34:49,0.104977,0.004385,NotRelevant,""
"election2005","http://fredalanmedforth.blogspot.de/2012/04/amnesty-international-ai-als-pr-agentur.html",2013-02-03T12:20:47,0.045965,0.000000,NotRelevant,""
"election2005","http://aerzte-empfehlung.de:80/index.php/Handpresse",2006-03-31T07:59:55,0.041623,0.011460,NotRelevant,""
